SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-3yr,tenure_group_3-4yr,tenure_group_4-6yr,Actual_Churn,Churn_Probability,Predicted_Churn
0,51,98.85,4947.55,95.14519230769231,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,0,0.746174376508499,1
1,61,85.55,5251.75,84.70564516129032,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,0.09601831277345688,0
0,44,54.3,2390.45,53.121111111111105,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0,0.05709926061063241,0
0,0,80.85,1397.475,1397.475,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,3.618770164033197e-27,0
0,5,75.65,399.45,66.575,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.48794405851892214,0
0,1,78.8,78.8,39.4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0.9211418792772071,1
0,26,61.55,1581.95,58.59074074074074,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0.09207270530562704,0
0,15,84.35,1302.65,81.415625,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,0,0.5725267608762155,1
0,4,80.35,307.4,61.48,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,0.8679905470015054,1
0,12,84.6,959.9,73.83846153846153,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.6438669529184539,1
0,1,49.9,49.9,24.95,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0.6622370820960101,1
0,22,57.95,1271.8,55.29565217391304,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0,0.22041645256886852,0
0,49,49.65,2409.9,48.198,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.12925725544796507,0
0,13,19.75,265.75,18.982142857142858,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,0,0.1058518988148033,0
0,66,90.55,6130.95,91.50671641791044,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,0.06361404528459819,0
0,62,39.0,2337.45,37.10238095238095,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0,0.029840764927858525,0
0,66,63.3,4189.7,62.53283582089552,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0,0.043070296511177636,0
0,3,35.2,108.95,27.2375,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0.45106881642806007,0
0,63,68.8,4111.35,64.23984375,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.01689846510781199,0
0,15,19.35,278.85,17.428125,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,0,0.11111135838701414,0
0,43,94.1,4107.3,93.34772727272728,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0,0.5932165362990032,1
1,65,109.05,7108.2,107.7,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,0.30175954157360735,0
0,2,85.7,169.8,56.6,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,0.915149376500787,1
0,14,50.1,709.5,47.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.05897771379851672,0
0,68,109.05,7508.55,108.8195652173913,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,0.08973165741751418,0
0,20,19.6,356.15,16.95952380952381,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,0,0.21695167857702874,0
0,57,65.2,3687.85,63.58362068965517,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.018993475255004173,0
0,72,19.8,1468.75,20.11986301369863,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,True,0,0.004624961553977255,0
0,6,84.4,556.35,79.47857142857143,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,0.7451486287728619,1
0,53,73.9,3958.25,73.30092592592592,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,0,0.08179279802733873,0
0,57,70.1,3913.3,67.47068965517242,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,1,0.034577299898961696,0
0,1,20.1,20.1,10.05,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1,0.6118237952228014,1
0,15,49.0,749.25,46.828125,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0,0.615652126949898,1
1,40,79.2,3233.85,78.87439024390244,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0.23543620053888678,0
0,71,53.95,3888.65,54.00902777777778,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.004900784815112147,0
1,13,45.3,528.45,37.746428571428574,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0,0.5184195229661621,1
0,72,91.15,6637.9,90.93013698630136,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,0.011535810560188514,0
0,52,95.7,4976.15,93.88962264150943,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0,0.3665101326284755,0
0,63,81.15,5224.5,81.6328125,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,0,0.07100700199774111,0
0,29,19.1,529.5,17.65,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0.06363491768949596,0
0,29,100.55,2878.75,95.95833333333333,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0,0.2222216182192575,0
0,3,20.75,67.1,16.775,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,0,0.41826942249642135,0
0,19,20.6,414.95,20.7475,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,0,0.11122934556093497,0
0,61,99.9,6241.35,100.66693548387097,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,0,0.5388931858450527,1
0,10,54.25,583.0,53.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.17921703018659618,0
0,67,109.7,7344.45,108.00661764705882,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,0,0.27631628743826725,0
0,42,19.55,839.4,19.52093023255814,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0.07231399267147155,0
0,1,75.7,75.7,37.85,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0.8842720758906456,1
0,5,84.0,424.75,70.79166666666667,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0.8689183114822688,1
0,20,19.5,403.15,19.197619047619046,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0,0.06023892683513843,0
1,1,69.5,69.5,34.75,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.8120032630229526,1
0,6,78.95,494.95,70.70714285714286,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.7013623618061744,1
0,34,106.35,3549.25,101.40714285714286,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,1,0.5731122961173688,1
